	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fwer	FWER
1777499_at	1.44367712859516	1.3963244221912	1.11972812555785	1.3963244221912	1.48830007874383	1.30993708713655	1.31990989211474	0.174971781860167	1.39818719602386	0.0891960853319157	0.944015147519783	-0.0831180858549647	0.0831180858549647	0.527945371555826	1	1
1777500_at	2.34482118910595	2.34482118910595	2.40219520301545	1.88530543218403	2.14301667929385	2.07900693485305	2.36394586040912	0.0331249023751389	2.03577634877698	0.134184329938653	1.16120116133056	0.215617919933744	0.215617919933744	0.0147014698381857	1	1
1777501_at	1.97512937902334	1.83484802708083	1.8272447680722	1.71700143338865	1.66029490854246	1.5397274559012	1.87907405805879	0.0832731703557041	1.63900793261077	0.0905337908285767	1.14647038655	0.197199090436175	0.197199090436175	0.0277766543589771	1	1
1777502_at	1.75624991695432	1.78708777988989	1.73511014922487	1.49812197131964	1.64620756176837	1.28392141169636	1.75948261535636	0.0261391713067996	1.47608364826146	0.182145764144853	1.19199383952847	0.253376779671972	0.253376779671972	0.0559482635527883	1	1
1777503_at	1.45290557561178	1.19325603737034	0.954343906684769	0.905300609586226	1.17468958909579	1.13841805482032	1.20016850655563	0.249352704223355	1.07280275116745	0.146190395120183	1.1187224354613	0.161852135817611	0.161852135817611	0.487867722505189	1	1
1777504_at	11.3139556175985	11.125144095185	11.2623457212215	10.8693166549896	11.0509291352439	11.1338358783953	11.2338151446683	0.0975855680819045	11.0180272228763	0.135294149045234	1.01958498716939	0.0279820357346965	0.0279820357346965	0.0885697200135188	1	1
1777505_at	1.16641506498668	1.1338193259355	1.25506879481544	1.1707354216743	1.10773544294617	1.13813968262312	1.18510106191254	0.0627473767320341	1.13887018241453	0.0315063414631904	1.04059363412254	0.0574067867036907	0.0574067867036907	0.317748500843299	1	1
1777506_x_at	1.8052986094606	1.80595977295875	1.96483710208697	1.68180274126385	1.66109486476499	1.75533714726999	1.85869849483544	0.0919193246617038	1.69941158443294	0.0495273204529919	1.09373062527148	0.129257460764553	0.129257460764553	0.0574409082792411	1	1
1777507_at	1.19904556521744	1.23728297384537	1.13710248316244	1.08873725989643	0.987980187550826	1.17878027515165	1.19114367407508	0.0505555396676507	1.08516590753297	0.0954501664503448	1.09766042759586	0.13443181099762	0.13443181099762	0.164464753251329	1	1
1777508_at	1.36877310628482	1.39561407866849	1.49638462227851	1.55224588061278	1.80801800575483	1.69065812004197	1.42025726907727	0.0672803082535641	1.68364066880319	0.128030381028631	0.843563175559815	-0.245431976992359	0.245431976992359	0.0343760903853576	1	1
1777509_at	6.39757014225989	6.37137394160978	6.5467226684231	6.57367977855517	6.59751117109225	6.56583712577702	6.43855558409759	0.0945867265039691	6.57900935847481	0.0164958965578634	0.978651227453219	-0.03113329233469	0.03113329233469	0.0644096954703651	1	1
1777510_at	6.69301656872266	6.50817780315411	6.53293988636197	6.1747875775179	5.91427809369805	6.00517666570319	6.57804475274625	0.100335332973404	6.03141411230638	0.132221785244387	1.09063059346639	0.125162530424203	0.125162530424203	0.00466919734418488	1	1
1777511_at	8.38301642273633	8.43772115981796	8.35505196199322	10.545721499094	10.646148262456	10.6714693992043	8.3919298481825	0.0420492084602649	10.6211130535848	0.0665071789956332	0.790117740564876	-0.33986044024043	0.33986044024043	1.0320330895674e-06	0.0112780576027925	0.0112780576027925
1777512_at	1.51073011564292	1.20497164074822	1.37990340464492	1.23585023688869	1.4471155196732	1.31017257246806	1.36520172034535	0.15340849351785	1.33104610967665	0.107168247835838	1.02566072686768	0.0365535880494057	0.0365535880494057	0.767710867668559	1	1
1777513_at	4.90318314243718	4.91882201378711	4.36105876122421	5.59960861213965	5.44528006349604	5.49456504422584	4.72768797248283	0.317606482121139	5.51315123995384	0.0788251878230595	0.857529163760509	-0.221742358065823	0.221742358065823	0.0141754658864821	1	1
1777514_at	8.64236024615149	8.80111936848877	8.68481043633025	8.42411612120563	8.3383366390787	8.19102253725964	8.70943001699017	0.0821931113003307	8.31782509918133	0.117892735870018	1.04708020583979	0.0663719562471755	0.0663719562471755	0.0091745000867958	1	1
1777515_at	3.467029476574	3.83146606163973	3.53895756701175	3.31433925484943	3.28355792689208	3.28540056880332	3.61248436840849	0.193023700685485	3.29443258351494	0.017264284086452	1.09654220471381	0.132961340839173	0.132961340839173	0.0467438452858296	1	1
1777516_at	2.48162616930091	2.26061484404678	2.1099876523111	2.17549870245113	2.3557559630506	2.26061484404678	2.28407622188626	0.186926787848054	2.26395650318284	0.0901750797839543	1.00888697228729	0.012764555361524	0.012764555361524	0.874801027918282	1	1
1777517_at	2.0463992066355	2.18396193894613	1.9276150841754	2.44206861394441	2.94115924506481	2.5704933423443	2.05265874325234	0.12828801127426	2.65124040045117	0.259158117879271	0.774225808758433	-0.369173694326116	0.369173694326116	0.0230580456867476	1	1
1777518_at	2.05572131077623	2.06731848973234	2.17086880156091	1.87012655603511	1.45564307429887	1.70123705986845	2.09796953402316	0.0633983520731443	1.67566889673414	0.208421297814297	1.2520191417959	0.324256619429404	0.324256619429404	0.0283689410778649	1	1
1777519_at	1.36672948435358	1.52607147476671	1.32593274307341	1.38935425468933	1.51433359086951	1.47353870987817	1.4062445673979	0.105758968045033	1.459075518479	0.0637326176074409	0.96379148960283	-0.0532070329275354	0.0532070329275354	0.499796845905576	1	1
1777520_at	0.949130477097657	1.01467438564813	1.10833063282034	1.0480966673679	1.17528808484616	0.823285292122242	1.02404516518871	0.080012692914501	1.01555668144543	0.178243175280949	1.00835845393799	0.0120085830746602	0.0120085830746602	0.943627940808776	1	1
1777521_at	1.50746848576354	1.5713417046642	1.72951616031797	1.44394850666649	1.50746848576354	1.31773877101417	1.60277545024857	0.114312522126208	1.42305192114807	0.0965755747043004	1.12629442849528	0.171584016587623	0.171584016587623	0.106003117008246	1	1
1777522_at	1.45036705330407	1.49902160084231	1.37712624579494	1.40582005259515	1.34706475734704	1.24609360907698	1.44217163331377	0.0613595394143741	1.33299280633972	0.0807876787858459	1.0819050383879	0.113573875635037	0.113573875635037	0.13576307877728	1	1
1777523_at	1.30116673526433	1.22102863306887	1.28572857976174	1.25445091478865	1.19913193903837	1.34449393004387	1.26930798269831	0.0425177123304165	1.26602559462363	0.0733689785756385	1.00259267118186	0.00373559336392957	0.00373559336392957	0.9497636674344	1	1
1777524_at	9.22096015163734	9.3351267535001	9.24068131888706	8.51197369123286	8.51025744624371	8.52958733798253	9.26558940800817	0.0610230523898236	8.51727282515303	0.010699149213212	1.08785870761885	0.1214911898101	0.1214911898101	3.08500097596552e-05	0.337128906653512	0.337128906653512
1777525_at	8.30696275949335	7.9102214523365	7.87879131082037	9.19521294409217	9.08150010276914	9.1099359771749	8.03199184088341	0.238649781080621	9.12888300801207	0.0591768117897336	0.879843879457546	-0.184680541948929	0.184680541948929	0.00151051946915829	1	1
1777526_at	8.19568054147757	8.21859996691844	8.10684234951466	7.37786906151454	7.40002305758159	7.35100165798331	8.17370761930356	0.0590300622021643	7.37629792569315	0.0245484369252004	1.10810432301451	0.148093710999666	0.148093710999666	2.71550654898211e-05	0.296750555672765	0.296750555672765
1777527_at	1.48830007874383	1.45642599191827	1.23450559915801	1.24587647654391	1.27680863657864	1.48830007874383	1.39307722327337	0.138248722719879	1.33699506395546	0.131943568453279	1.04194642211467	0.0592810947596462	0.0592810947596462	0.638001721516063	1	1
1777528_at	11.7785366153583	11.6709461849156	11.3587076854903	10.8414929871738	10.8673897485054	11.0290406379993	11.6027301619214	0.218069144844901	10.9126411245595	0.101633142274719	1.06323758194603	0.0884640051451884	0.0884640051451884	0.00766194036244696	1	1
1777529_at	1.29446679484449	1.0883573344025	1.18355816305994	1.06341653502474	1.15349667461204	1.03324097965528	1.18879409743564	0.103154440900584	1.08338472976402	0.0625652031343517	1.09729633875732	0.133953196407415	0.133953196407415	0.204753086909861	1	1
1777530_at	2.17815270588817	2.07900693485305	2.19914727256511	1.96661819722327	1.77793420709892	1.87012655603511	2.15210230443544	0.0641669131895721	1.87155965345243	0.0943501582323373	1.14989778736975	0.201505627944949	0.201505627944949	0.0130683627464312	1	1
1777531_at	7.27489365756292	7.32393925983129	7.31640056221543	6.92325317527384	6.90129784118324	6.95887059261275	7.30507782653655	0.0264106234857712	6.92780720302328	0.0290552887328279	1.05445743688546	0.0765008620035125	0.0765008620035125	7.63715777199623e-05	0.834588601323748	0.834588601323748
1777532_at	1.30310327268614	1.49353794318582	1.32912144563089	1.19507726845863	1.01170440900612	1.24612876223887	1.37525422050095	0.10325945777501	1.15097014656787	0.123279248043873	1.19486524007758	0.256847916586927	0.256847916586927	0.0731025836596431	1	1
1777533_at	9.2982825858542	9.28299131644323	9.21371493003997	9.37408374181467	9.32051524408343	9.26415056741971	9.2649962774458	0.0450642671511218	9.31958318443927	0.0549725136729549	0.994142773779346	-0.00847503562305276	0.00847503562305276	0.254256844948585	1	1
1777534_at	2.32266726734974	2.30672265363244	2.32266726734974	2.26354400532464	2.32115081377803	2.02914448497435	2.31735239611064	0.00920562702180791	2.20461310135901	0.154665971037606	1.05113790473355	0.071951957048574	0.071951957048574	0.276072366591215	1	1
1777535_at	1.78914274594702	1.80173286246729	1.64744613798011	1.9666370366848	1.6263106457989	1.58067259621317	1.74610724879814	0.0856746102960744	1.72454009289896	0.210900226494264	1.01250603334071	0.0179305047822374	0.0179305047822374	0.877610563206967	1	1
1777536_at	4.49673030665113	4.76779243183354	4.71659304115396	8.78165929859077	8.5525855371215	8.33307462619283	4.66037192654621	0.144011385740519	8.55577315396837	0.224309323821957	0.544704942812167	-0.876453136212316	0.876453136212316	1.44667426687201e-05	0.158092563883773	0.158092563883773
1777537_at	1.73181499922514	1.62151633036172	1.50618296764086	1.65843242610051	1.64920340216581	1.67067058630946	1.61983809907591	0.112825377306699	1.65943547152526	0.0107686848713029	0.976138046264036	-0.0348429055241177	0.0348429055241177	0.57774292441347	1	1
1777538_at	1.32849226502077	1.23877139412265	1.28102680970032	1.09361202412021	1.22628136301595	0.97445904415854	1.28276348961458	0.0448856403710889	1.09811747709823	0.125971601556	1.16814777687017	0.224222794313745	0.224222794313745	0.0750440168755991	1	1
1777539_at	7.26692535871018	7.40720461825901	7.36836394545144	7.34444085479842	7.3406135080957	7.2979618203094	7.34749797414021	0.0724300299182798	7.32767206106784	0.0258008904912027	1.00270562231868	0.00389811686045178	0.00389811686045178	0.678265719217155	1	1
1777540_at	1.41408193766427	1.3093395130536	1.31666809546382	0.980571260985475	1.08455394970984	1.20520155884633	1.3466965153939	0.0584724155559974	1.09010892318055	0.112418130107912	1.23537793954086	0.304952473460461	0.304952473460461	0.0247334730018635	1	1
1777541_at	1.60498705946205	1.28208256130421	1.46053505142517	1.54841474398662	1.26205007550176	1.26205007550176	1.44920155739714	0.161750316221651	1.35750496499671	0.165332718436132	1.06754788731152	0.0943007866957032	0.0943007866957032	0.530031021133623	1	1
1777542_at	11.1412721559629	10.9661713863851	11.1228115224125	12.0179928011511	12.1423077983946	12.1136641305493	11.0767516882535	0.0962091529884276	12.0913215766983	0.0650995155078007	0.916091067299041	-0.126437073191527	0.126437073191527	0.00011130758130585	1	1
1777543_at	10.677341286695	10.7357807571943	10.7036517203593	10.1931192037231	10.074375875356	10.0316797346616	10.7055912547495	0.0292679735085607	10.0997249379136	0.0836516991586266	1.05998839775939	0.0840484736690401	0.0840484736690401	0.000291229133859359	1	1
1777544_at	11.1697307117814	11.3109843796458	11.1976513350461	10.4547301317243	10.2736898252373	10.2755479087018	11.2261221421578	0.0748070171473167	10.3346559552211	0.103991437223098	1.08625988042556	0.11936929959537	0.11936929959537	0.0002716766596305	1	1
1777545_at	1.65921141396188	2.04770914811944	1.84162358579281	1.50562841024772	1.8388287693015	1.71976643350254	1.84951471595804	0.194369042835666	1.68807453768392	0.168845793592336	1.09563569301603	0.131768171245783	0.131768171245783	0.338523078729009	1	1
1777546_at	1.65429445597251	1.50547320022159	1.58223685351817	1.23017213310914	1.16641506498668	1.27211627153214	1.58066816990409	0.074423028136666	1.22290115654265	0.0532243984603329	1.29255595306893	0.370226734287093	0.370226734287093	0.0024802829269866	1	1
1777547_at	1.30006101528666	1.23340873361091	1.16923430428867	1.34180053481442	1.16752695213058	1.37640733094852	1.23423468439541	0.0654172662502929	1.29524493929784	0.11195231471126	0.952896743271199	-0.0696082039855539	0.0696082039855539	0.4608275566514	1	1
1777548_at	5.10902639356443	5.4501225049058	5.5753117744896	5.37767571495654	5.41044643182649	5.3839987780863	5.37815355765328	0.241329983927837	5.39070697495644	0.0173847605672056	0.997671285536111	-0.00336354269575009	0.00336354269575009	0.932714900770954	1	1
1777549_at	11.8388037261315	11.9208466771487	11.7273855418492	12.0842933543235	11.9820143310779	12.0567954929719	11.8290119817098	0.0971015520574097	12.0410343927911	0.0529297539971642	0.982391677976749	-0.0256297554664512	0.0256297554664512	0.029360437917136	1	1
1777550_at	1.74853773713397	1.61981547488402	1.81603066432899	1.74853773713397	1.74853773713397	1.65937996979731	1.72812795878233	0.0996871076494035	1.71881848135508	0.0514752609721666	1.00541620742867	0.00779285074875938	0.00779285074875938	0.892670416990212	1	1
1777551_at	6.98141161389485	7.02320991944297	7.11987594215609	6.6711410118074	6.6699282525119	6.61001827081524	7.04149915849797	0.0710208754460073	6.65036251171151	0.0349443990705182	1.058814334722	0.0824496319561042	0.0824496319561042	0.00102311323741856	1	1
1777552_at	2.0396697294853	2.0396697294853	2.28181360841028	2.12195033118259	2.0396697294853	1.77178993506189	2.12038435579363	0.139801833679957	1.97780333190993	0.183094686199701	1.07209059747412	0.100426826508241	0.100426826508241	0.344080754362815	1	1
1777553_s_at	6.28303013462298	6.0185962764451	6.10071624928935	6.89268267965199	6.53521029262872	6.44124165891189	6.13411422011914	0.135343580118788	6.6230448770642	0.238193061336662	0.926177360108454	-0.110639603294324	0.110639603294324	0.0365331453143142	1	1
1777554_at	10.6671237534218	10.7710145133243	10.7183773740823	10.8182866851019	10.9220536936428	10.9063535326985	10.7188385469428	0.0519469152942229	10.8822313038144	0.0559312923159704	0.984985362623718	-0.021825809330612	0.021825809330612	0.0206995875971787	1	1
1777555_at	11.9435399772646	11.9579517783114	11.7501848558012	11.1069453144294	11.1091531282515	11.0939612423299	11.8838922037924	0.11601795629334	11.1033532283369	0.00820826786450632	1.07029759023278	0.0980119856552538	0.0980119856552538	0.000313067067148308	1	1
1777556_at	7.57572021508204	7.32987260601318	7.37274494534686	11.8996658047215	11.8772112817253	11.9697122815309	7.42611258881403	0.131325324093061	11.9155297893259	0.048247883341192	0.623229744720746	-0.682164004720998	0.682164004720998	6.2745149955609e-07	0.00685678998714895	0.00685678998714895
1777557_at	1.45940100213846	1.54143133418489	1.15217053814967	1.45940100213846	1.32442777083159	1.57344167597003	1.38433429149101	0.20520051198295	1.45242348298003	0.124653502029741	0.953120290131004	-0.0692697915350102	0.0692697915350102	0.649018734169403	1	1
1777558_at	1.07943385114313	0.946640314139919	1.08260318310884	0.934666370649563	0.961531243646351	0.840459304183859	1.0362257827973	0.0775994736592889	0.912218972826591	0.0635807980688305	1.13593973997982	0.183886303911102	0.183886303911102	0.0989766010769442	1	1
1777559_at	8.77042421815122	9.13490048989168	9.02769031982636	6.7460740163749	6.3992158379101	6.40750978509095	8.97767167595642	0.187315607241888	6.51759987979198	0.197907859130055	1.37745057099807	0.462000549464003	0.462000549464003	9.76822235115898e-05	1	1
